"Date
Posted","Bulletin
ID",Bulletin KB,Severity,Impact,Title,Affected Product,Component KB,Affected Component,Impact,Severity,Supersedes,Reboot,CVEs
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office XP Service Pack 3,920816,Microsoft FrontPage 2002,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office XP Service Pack 3,920816,Microsoft Outlook 2002 Service Pack 3,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office XP Service Pack 3,920816,Microsoft PowerPoint 2002 Service Pack 3,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office XP Service Pack 3,920816,Microsoft Publisher 2002 Service Pack 3,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office XP Service Pack 3,920816,Microsoft Word 2002 Service Pack 3,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Project 2002 Service Pack 1,920816,,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Visio 2002 Service Pack 2,920816,,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,920813,Microsoft Access 2003 Service Pack 2,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,920813,Microsoft Excel 2003 Service Pack 2,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,920813,Microsoft FrontPage 2003,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,920813,Microsoft InfoPath 2003 Service Pack 2,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,920813,Microsoft OneNote 2003 Service Pack 2,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,920813,Microsoft Outlook 2003 Service Pack 2,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,920813,Microsoft PowerPoint 2003 Service Pack 2,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,920813,Microsoft Project 2003 Service Pack 2,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,920813,Microsoft Publisher 2003 Service Pack 2,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,920813,Microsoft Visio 2003 Service Pack 2,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,920813,Microsoft Word 2003 Service Pack 2,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,920813,Microsoft Word 2003 Viewer,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Visio 2002 Service Pack 2,929437,,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,"Microsoft Learning Essentials 1.0, 1.1, and 1.5 for Microsoft Office",929437,,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Global Input Method Editor for Office 2000 (Japanese),929437,,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-013,918118,Important,Remote Code Execution,Vulnerability in Microsoft RichEdit Could Allow Remote Code Execution,Microsoft Office 2004 for Mac,932185,,Remote Code Execution,Important,,No,CVE-2006-1311
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Windows 2000 Service Pack 4,924667,,Remote Code Execution,Important,,Yes,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Windows XP Service Pack 2,924667,,Remote Code Execution,Important,,Yes,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition,924667,,Remote Code Execution,Important,,Yes,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition Service Pack 2,924667,,Remote Code Execution,Important,,Yes,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Windows Server 2003,924667,,Remote Code Execution,Important,,Yes,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Windows Server 2003 Service Pack 1,924667,,Remote Code Execution,Important,,Yes,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Windows Server 2003 Service Pack 2,924667,,Remote Code Execution,Important,,Yes,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,"Microsoft Windows Server 2003, Enterprise Edition for Itanium-based Systems",924667,,Remote Code Execution,Important,,Yes,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1,924667,,Remote Code Execution,Important,,Yes,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2,924667,,Remote Code Execution,Important,,Yes,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Windows Server 2003 x64 Edition,924667,,Remote Code Execution,Important,,Yes,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Windows Server 2003 x64 Edition Service Pack 2,924667,,Remote Code Execution,Important,,Yes,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Visual Studio .NET 2002,924641,,Remote Code Execution,Important,,Maybe,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Visual Studio .NET 2002 Service Pack 1,924642,,Remote Code Execution,Important,,Maybe,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Visual Studio .NET 2003,924643,,Remote Code Execution,Important,,Maybe,CVE-2007-0025
13/02/2007,MS07-012,924667,Important,Remote Code Execution,Vulnerability in Microsoft MFC Could Allow Remote Code Execution,Microsoft Visual Studio .NET 2003 Service Pack 1,927696,,Remote Code Execution,Important,,Maybe,CVE-2007-0025
13/02/2007,MS07-011,926436,Important,Remote Code Execution,Vulnerability in Microsoft OLE Dialog Could Allow Remote Code Execution,Microsoft Windows 2000 Service Pack 4,926436,,Remote Code Execution,Important,,Maybe,CVE-2007-0026
13/02/2007,MS07-011,926436,Important,Remote Code Execution,Vulnerability in Microsoft OLE Dialog Could Allow Remote Code Execution,Microsoft Windows XP Service Pack 2,926436,,Remote Code Execution,Important,,Maybe,CVE-2007-0026
13/02/2007,MS07-011,926436,Important,Remote Code Execution,Vulnerability in Microsoft OLE Dialog Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition,926436,,Remote Code Execution,Important,,Maybe,CVE-2007-0026
13/02/2007,MS07-011,926436,Important,Remote Code Execution,Vulnerability in Microsoft OLE Dialog Could Allow Remote Code Execution,Microsoft Windows Server 2003,926436,,Remote Code Execution,Important,,Maybe,CVE-2007-0026
13/02/2007,MS07-011,926436,Important,Remote Code Execution,Vulnerability in Microsoft OLE Dialog Could Allow Remote Code Execution,Microsoft Windows Server 2003 Service Pack 1,926436,,Remote Code Execution,Important,,Maybe,CVE-2007-0026
13/02/2007,MS07-011,926436,Important,Remote Code Execution,Vulnerability in Microsoft OLE Dialog Could Allow Remote Code Execution,"Microsoft Windows Server 2003, Enterprise Edition for Itanium-based Systems",926436,,Remote Code Execution,Important,,Maybe,CVE-2007-0026
13/02/2007,MS07-011,926436,Important,Remote Code Execution,Vulnerability in Microsoft OLE Dialog Could Allow Remote Code Execution,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1,926436,,Remote Code Execution,Important,,Maybe,CVE-2007-0026
13/02/2007,MS07-011,926436,Important,Remote Code Execution,Vulnerability in Microsoft OLE Dialog Could Allow Remote Code Execution,Microsoft Windows Server 2003 x64 Edition,926436,,Remote Code Execution,Important,,Maybe,CVE-2007-0026
13/02/2007,MS07-010,932135,Critical,Remote Code Execution,Vulnerability in Microsoft Malware Protection Engine Could Allow Remote Code Execution,Windows Live OneCare,932135,Microsoft Malware Protection Engine,Remote Code Execution,Critical,,No,CVE-2006-5270
13/02/2007,MS07-010,932135,Critical,Remote Code Execution,Vulnerability in Microsoft Malware Protection Engine Could Allow Remote Code Execution,Microsoft Antigen,932135,Microsoft Malware Protection Engine,Remote Code Execution,Critical,,No,CVE-2006-5270
13/02/2007,MS07-010,932135,Critical,Remote Code Execution,Vulnerability in Microsoft Malware Protection Engine Could Allow Remote Code Execution,Microsoft Antigen,932135,Microsoft Malware Protection Engine,Remote Code Execution,Critical,,No,CVE-2006-5270
13/02/2007,MS07-010,932135,Critical,Remote Code Execution,Vulnerability in Microsoft Malware Protection Engine Could Allow Remote Code Execution,Windows Defender,932135,Microsoft Malware Protection Engine,Remote Code Execution,Critical,,No,CVE-2006-5270
13/02/2007,MS07-010,932135,Critical,Remote Code Execution,Vulnerability in Microsoft Malware Protection Engine Could Allow Remote Code Execution,Windows Defender,932135,Microsoft Malware Protection Engine,Remote Code Execution,Critical,,No,CVE-2006-5270
13/02/2007,MS07-010,932135,Critical,Remote Code Execution,Vulnerability in Microsoft Malware Protection Engine Could Allow Remote Code Execution,Windows Defender,932135,Microsoft Malware Protection Engine,Remote Code Execution,Critical,,No,CVE-2006-5270
13/02/2007,MS07-010,932135,Critical,Remote Code Execution,Vulnerability in Microsoft Malware Protection Engine Could Allow Remote Code Execution,Microsoft Forefront Security for Exchange Server,932135,Microsoft Malware Protection Engine,Remote Code Execution,Critical,,No,CVE-2006-5270
13/02/2007,MS07-010,932135,Critical,Remote Code Execution,Vulnerability in Microsoft Malware Protection Engine Could Allow Remote Code Execution,Microsoft Forefront Security for SharePoint,932135,Microsoft Malware Protection Engine,Remote Code Execution,Critical,,No,CVE-2006-5270
13/02/2007,MS07-009,927779,Critical,Remote Code Execution,Vulnerability in Microsoft Data Access Components Could Allow Remote Code Execution,Microsoft Windows 2000 Service Pack 4,927779,Microsoft Data Access Components 2.5 Service Pack 3,Remote Code Execution,Critical,MS06-014[911562],No,CVE-2006-5559
13/02/2007,MS07-009,927779,Critical,Remote Code Execution,Vulnerability in Microsoft Data Access Components Could Allow Remote Code Execution,Microsoft Windows 2000 Service Pack 4,927779,Microsoft Data Access Components 2.7 Service Pack 1,Remote Code Execution,Critical,MS06-014[911562],No,CVE-2006-5559
13/02/2007,MS07-009,927779,Critical,Remote Code Execution,Vulnerability in Microsoft Data Access Components Could Allow Remote Code Execution,Microsoft Windows 2000 Service Pack 4,927779,Microsoft Data Access Components 2.8,Remote Code Execution,Critical,MS06-014[911562],No,CVE-2006-5559
13/02/2007,MS07-009,927779,Critical,Remote Code Execution,Vulnerability in Microsoft Data Access Components Could Allow Remote Code Execution,Microsoft Windows 2000 Service Pack 4,927779,Microsoft Data Access Components 2.8 Service Pack 1,Remote Code Execution,Critical,MS06-014[911562],No,CVE-2006-5559
13/02/2007,MS07-009,927779,Critical,Remote Code Execution,Vulnerability in Microsoft Data Access Components Could Allow Remote Code Execution,Microsoft Windows XP Service Pack 2,927779,Microsoft Data Access Components 2.8 Service Pack 1,Remote Code Execution,Critical,,No,CVE-2006-5559
13/02/2007,MS07-009,927779,Critical,Remote Code Execution,Vulnerability in Microsoft Data Access Components Could Allow Remote Code Execution,Microsoft Windows Server 2003,927779,Microsoft Data Access Components 2.8,Remote Code Execution,Moderate,,No,CVE-2006-5559
13/02/2007,MS07-009,927779,Critical,Remote Code Execution,Vulnerability in Microsoft Data Access Components Could Allow Remote Code Execution,"Microsoft Windows Server 2003, Enterprise Edition for Itanium-based Systems",927779,Microsoft Data Access Components 2.8,Remote Code Execution,Moderate,,No,CVE-2006-5559
13/02/2007,MS07-008,928843,Critical,Remote Code Execution,Vulnerability in HTML Help ActiveX Control Could Allow Remote Code Execution,Microsoft Windows 2000 Service Pack 4,928843,,Remote Code Execution,Critical,MS06-046[922616],Yes,CVE-2007-0214
13/02/2007,MS07-008,928843,Critical,Remote Code Execution,Vulnerability in HTML Help ActiveX Control Could Allow Remote Code Execution,Microsoft Windows XP Service Pack 2,928843,,Remote Code Execution,Critical,MS06-046[922616],Yes,CVE-2007-0214
13/02/2007,MS07-008,928843,Critical,Remote Code Execution,Vulnerability in HTML Help ActiveX Control Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition,928843,,Remote Code Execution,Critical,MS06-046[922616],Yes,CVE-2007-0214
13/02/2007,MS07-008,928843,Critical,Remote Code Execution,Vulnerability in HTML Help ActiveX Control Could Allow Remote Code Execution,Microsoft Windows Server 2003,928843,,Remote Code Execution,Moderate,MS06-046[922616],Yes,CVE-2007-0214
13/02/2007,MS07-008,928843,Critical,Remote Code Execution,Vulnerability in HTML Help ActiveX Control Could Allow Remote Code Execution,Microsoft Windows Server 2003 Service Pack 1,928843,,Remote Code Execution,Moderate,MS06-046[922616],Yes,CVE-2007-0214
13/02/2007,MS07-008,928843,Critical,Remote Code Execution,Vulnerability in HTML Help ActiveX Control Could Allow Remote Code Execution,"Microsoft Windows Server 2003, Enterprise Edition for Itanium-based Systems",928843,,Remote Code Execution,Moderate,MS06-046[922616],Yes,CVE-2007-0214
13/02/2007,MS07-008,928843,Critical,Remote Code Execution,Vulnerability in HTML Help ActiveX Control Could Allow Remote Code Execution,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1,928843,,Remote Code Execution,Moderate,MS06-046[922616],Yes,CVE-2007-0214
13/02/2007,MS07-008,928843,Critical,Remote Code Execution,Vulnerability in HTML Help ActiveX Control Could Allow Remote Code Execution,Microsoft Windows Server 2003 x64 Edition,928843,,Remote Code Execution,Moderate,MS06-046[922616],Yes,CVE-2007-0214
13/02/2007,MS07-007,927802,Important,Elevation of Privilege,Vulnerability in Windows Image Acquisition Service Could Allow Elevation of Privilege,Microsoft Windows XP Service Pack 2,927802,,Elevation of Privilege,Important,,Yes,CVE-2007-0210
13/02/2007,MS07-006,928255,Important,Elevation of Privilege,Vulnerability in Windows Shell Could Allow Elevation of Privilege,Microsoft Windows XP Service Pack 2,928255,,Elevation of Privilege,Important,MS06-045[921398],Yes,CVE-2007-0211
13/02/2007,MS07-006,928255,Important,Elevation of Privilege,Vulnerability in Windows Shell Could Allow Elevation of Privilege,Microsoft Windows XP Professional x64 Edition,928255,,Elevation of Privilege,Important,MS06-045[921398],Yes,CVE-2007-0211
13/02/2007,MS07-006,928255,Important,Elevation of Privilege,Vulnerability in Windows Shell Could Allow Elevation of Privilege,Microsoft Windows Server 2003,928255,,Elevation of Privilege,Important,MS06-045[921398],Yes,CVE-2007-0211
13/02/2007,MS07-006,928255,Important,Elevation of Privilege,Vulnerability in Windows Shell Could Allow Elevation of Privilege,Microsoft Windows Server 2003 Service Pack 1,928255,,Elevation of Privilege,Important,MS06-045[921398],Yes,CVE-2007-0211
13/02/2007,MS07-006,928255,Important,Elevation of Privilege,Vulnerability in Windows Shell Could Allow Elevation of Privilege,"Microsoft Windows Server 2003, Enterprise Edition for Itanium-based Systems",928255,,Elevation of Privilege,Important,MS06-045[921398],Yes,CVE-2007-0211
13/02/2007,MS07-006,928255,Important,Elevation of Privilege,Vulnerability in Windows Shell Could Allow Elevation of Privilege,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1,928255,,Elevation of Privilege,Important,MS06-045[921398],Yes,CVE-2007-0211
13/02/2007,MS07-006,928255,Important,Elevation of Privilege,Vulnerability in Windows Shell Could Allow Elevation of Privilege,Microsoft Windows Server 2003 x64 Edition,928255,,Elevation of Privilege,Important,MS06-045[921398],Yes,CVE-2007-0211
13/02/2007,MS07-005,923723,Important,Remote Code Execution,Vulnerability in Step-by-Step Interactive Training Could Allow Remote Code Execution,Microsoft Windows 2000 Service Pack 4,923723,Step-by-Step Interactive Training,Remote Code Execution,Important,MS05-031[898458],Maybe,CVE-2006-3448
13/02/2007,MS07-005,923723,Important,Remote Code Execution,Vulnerability in Step-by-Step Interactive Training Could Allow Remote Code Execution,Microsoft Windows XP Service Pack 2,923723,Step-by-Step Interactive Training,Remote Code Execution,Important,MS05-031[898458],Maybe,CVE-2006-3448
13/02/2007,MS07-005,923723,Important,Remote Code Execution,Vulnerability in Step-by-Step Interactive Training Could Allow Remote Code Execution,Microsoft Windows XP Service Pack 3,923723,Step-by-Step Interactive Training,Remote Code Execution,Important,MS05-031[898458],Maybe,CVE-2006-3448
13/02/2007,MS07-005,923723,Important,Remote Code Execution,Vulnerability in Step-by-Step Interactive Training Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition,923723,Step-by-Step Interactive Training,Remote Code Execution,Important,MS05-031[898458],Maybe,CVE-2006-3448
13/02/2007,MS07-005,923723,Important,Remote Code Execution,Vulnerability in Step-by-Step Interactive Training Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition Service Pack 2,923723,Step-by-Step Interactive Training,Remote Code Execution,Important,MS05-031[898458],Maybe,CVE-2006-3448
13/02/2007,MS07-005,923723,Important,Remote Code Execution,Vulnerability in Step-by-Step Interactive Training Could Allow Remote Code Execution,Microsoft Windows Server 2003,923723,Step-by-Step Interactive Training,Remote Code Execution,Important,MS05-031[898458],Maybe,CVE-2006-3448
13/02/2007,MS07-005,923723,Important,Remote Code Execution,Vulnerability in Step-by-Step Interactive Training Could Allow Remote Code Execution,Microsoft Windows Server 2003 Service Pack 1,923723,Step-by-Step Interactive Training,Remote Code Execution,Important,MS05-031[898458],Maybe,CVE-2006-3448
13/02/2007,MS07-005,923723,Important,Remote Code Execution,Vulnerability in Step-by-Step Interactive Training Could Allow Remote Code Execution,Microsoft Windows Server 2003 Service Pack 2,923723,Step-by-Step Interactive Training,Remote Code Execution,Important,MS05-031[898458],Maybe,CVE-2006-3448
13/02/2007,MS07-005,923723,Important,Remote Code Execution,Vulnerability in Step-by-Step Interactive Training Could Allow Remote Code Execution,"Microsoft Windows Server 2003, Enterprise Edition for Itanium-based Systems",923723,Step-by-Step Interactive Training,Remote Code Execution,Important,MS05-031[898458],Maybe,CVE-2006-3448
13/02/2007,MS07-005,923723,Important,Remote Code Execution,Vulnerability in Step-by-Step Interactive Training Could Allow Remote Code Execution,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1,923723,Step-by-Step Interactive Training,Remote Code Execution,Important,MS05-031[898458],Maybe,CVE-2006-3448
13/02/2007,MS07-005,923723,Important,Remote Code Execution,Vulnerability in Step-by-Step Interactive Training Could Allow Remote Code Execution,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2,923723,Step-by-Step Interactive Training,Remote Code Execution,Important,MS05-031[898458],Maybe,CVE-2006-3448
13/02/2007,MS07-005,923723,Important,Remote Code Execution,Vulnerability in Step-by-Step Interactive Training Could Allow Remote Code Execution,Microsoft Windows Server 2003 x64 Edition,923723,Step-by-Step Interactive Training,Remote Code Execution,Important,MS05-031[898458],Maybe,CVE-2006-3448
13/02/2007,MS07-005,923723,Important,Remote Code Execution,Vulnerability in Step-by-Step Interactive Training Could Allow Remote Code Execution,Microsoft Windows Server 2003 x64 Edition Service Pack 2,923723,Step-by-Step Interactive Training,Remote Code Execution,Important,MS05-031[898458],Maybe,CVE-2006-3448
09/01/2007,MS07-004,929969,Critical,Remote Code Execution,Vulnerability in Vector Markup Language Could Allow Remote Code Execution,Microsoft Windows 2000 Service Pack 4,929969,Microsoft Internet Explorer 5.01 Service Pack 4,Remote Code Execution,Critical,MS06-055[925486],Maybe,CVE-2007-0024
09/01/2007,MS07-004,929969,Critical,Remote Code Execution,Vulnerability in Vector Markup Language Could Allow Remote Code Execution,Microsoft Windows 2000 Service Pack 4,929969,Microsoft Internet Explorer 6.0 Service Pack 1,Remote Code Execution,Critical,MS06-055[925486],Maybe,CVE-2007-0024
09/01/2007,MS07-004,929969,Critical,Remote Code Execution,Vulnerability in Vector Markup Language Could Allow Remote Code Execution,Microsoft Windows XP Service Pack 2,929969,Windows Internet Explorer 7,Remote Code Execution,Critical,MS06-055[925486],Maybe,CVE-2007-0024
09/01/2007,MS07-004,929969,Critical,Remote Code Execution,Vulnerability in Vector Markup Language Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition,929969,Windows Internet Explorer 7,Remote Code Execution,Critical,MS06-055[925486],Maybe,CVE-2007-0024
09/01/2007,MS07-004,929969,Critical,Remote Code Execution,Vulnerability in Vector Markup Language Could Allow Remote Code Execution,Microsoft Windows XP Professional x64 Edition Service Pack 2,929969,Windows Internet Explorer 7,Remote Code Execution,Critical,MS06-055[925486],Maybe,CVE-2007-0024
09/01/2007,MS07-004,929969,Critical,Remote Code Execution,Vulnerability in Vector Markup Language Could Allow Remote Code Execution,"Microsoft Windows Server 2003, Enterprise Edition for Itanium-based Systems",929969,Windows Internet Explorer 7,Remote Code Execution,Critical,MS06-055[925486],Maybe,CVE-2007-0024
09/01/2007,MS07-004,929969,Critical,Remote Code Execution,Vulnerability in Vector Markup Language Could Allow Remote Code Execution,Microsoft Windows Server 2003,929969,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS06-055[925486],Maybe,CVE-2007-0024
09/01/2007,MS07-004,929969,Critical,Remote Code Execution,Vulnerability in Vector Markup Language Could Allow Remote Code Execution,Microsoft Windows Server 2003 Service Pack 1,929969,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS06-055[925486],Maybe,CVE-2007-0024
09/01/2007,MS07-004,929969,Critical,Remote Code Execution,Vulnerability in Vector Markup Language Could Allow Remote Code Execution,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1,929969,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS06-055[925486],Maybe,CVE-2007-0024
09/01/2007,MS07-004,929969,Critical,Remote Code Execution,Vulnerability in Vector Markup Language Could Allow Remote Code Execution,Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2,929969,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS06-055[925486],Maybe,CVE-2007-0024
09/01/2007,MS07-004,929969,Critical,Remote Code Execution,Vulnerability in Vector Markup Language Could Allow Remote Code Execution,Microsoft Windows Server 2003 x64 Edition,929969,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS06-055[925486],Maybe,CVE-2007-0024
09/01/2007,MS07-004,929969,Critical,Remote Code Execution,Vulnerability in Vector Markup Language Could Allow Remote Code Execution,Microsoft Windows Server 2003 x64 Edition Service Pack 2,929969,Windows Internet Explorer 7,Remote Code Execution,Moderate,MS06-055[925486],Maybe,CVE-2007-0024
09/01/2007,MS07-003,925938,Critical,Remote Code Execution,Vulnerabilities in Microsoft Outlook Could Allow Remote Code Execution,Microsoft Office 2000 Service Pack 3,921593,Microsoft Outlook 2000 Service Pack 3,Remote Code Execution,Critical,,Maybe,"CVE-2006-1305,CVE-2007-0033,CVE-2007-0034"
09/01/2007,MS07-003,925938,Critical,Remote Code Execution,Vulnerabilities in Microsoft Outlook Could Allow Remote Code Execution,Microsoft Office XP Service Pack 3,921594,Microsoft Outlook 2002 Service Pack 3,Remote Code Execution,Important,,Maybe,"CVE-2006-1305,CVE-2007-0033,CVE-2007-0034"
09/01/2007,MS07-003,925938,Critical,Remote Code Execution,Vulnerabilities in Microsoft Outlook Could Allow Remote Code Execution,Microsoft Office 2003 Service Pack 2,924085,Microsoft Outlook 2003 Service Pack 2,Remote Code Execution,Important,MS06-003[892843],Maybe,"CVE-2006-1305,CVE-2007-0033,CVE-2007-0034"
09/01/2007,MS07-002,927198,Critical,Remote Code Execution,Vulnerabilities in Microsoft Excel Could Allow Remote Code Execution,Microsoft Office 2000 Service Pack 3,925524,Microsoft Excel 2000 Service Pack 3,Remote Code Execution,Critical,MS06-059[923090],Maybe,"CVE 2007-0029,CVE-2007-0027,CVE-2007-0028,CVE-2007-0030,CVE-2007-0031"
09/01/2007,MS07-002,927198,Critical,Remote Code Execution,Vulnerabilities in Microsoft Excel Could Allow Remote Code Execution,Microsoft Office XP Service Pack 3,925523,Microsoft Excel 2002 Service Pack 3,Remote Code Execution,Important,MS06-059[923089],Maybe,"CVE 2007-0029,CVE-2007-0027,CVE-2007-0028,CVE-2007-0030,CVE-2007-0031"
09/01/2007,MS07-002,927198,Critical,Remote Code Execution,Vulnerabilities in Microsoft Excel Could Allow Remote Code Execution,Microsoft Works Suite 2004,925523,,Remote Code Execution,Important,MS06-059[923089],Maybe,"CVE 2007-0029,CVE-2007-0027,CVE-2007-0028,CVE-2007-0030,CVE-2007-0031"
